token_id,asset_contract_address,collection_slug,last_sale_payment_token_id,last_sale_payment_token_symbol,last_sale_payment_token_address,last_sale_payment_token_name,last_sale_payment_token_eth_price,last_sale_payment_token_usd_price,last_sale_transaction_from_account_address,last_sale_transaction_id,last_sale_transaction_timestamp,last_sale_transaction_to_account_address,last_sale_event_timestamp,last_sale_total_price,last_sale_created_date,last_sale_quantity,name,num_sales,asset_contract_created_date,asset_contract_dev_seller_fee_basis_points,asset_favorites,asset_category,created_year
3590,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x2b206708deb1bba8e075d83b1ff3d8a800d981cc,292172136.0,2022-03-04 20:16:20.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 20:16:20.000000,5.99e+17,2022-03-04 20:16:52.810390,1.0,COMMON #3590,1.0,2022-02-21 04:37:57.603353,400.0,2,utility,2022
289,0x0812074e395b711910f2fba9f129078918ade855,worldwidewebbitems,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xfe39ca87a7cbe7a49ebf3e4c042c340448886be9,292224456.0,2022-03-04 21:40:37.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 21:40:37.000000,2.2e+18,2022-03-04 21:40:42.602887,1.0,ETH Badge #49,1.0,2022-01-05 22:51:17.912178,500.0,8,utility,2022
7013,0xd5a73977e6effc252a7f1af4548ba11ff7187616,multiversevm,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xbec16539d77067976b8c807148b2c36ed9731fde,172492247.0,2021-09-28 21:55:42.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-09-28 21:55:42.000000,1.36e+17,2021-09-28 21:56:18.100880,1.0,Simulation #7013,1.0,2021-09-21 12:39:58.859233,800.0,1,utility,2021
3561,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xbf8b2d5bffa1226c890c58b3abed48a65915fbe2,292180810.0,2022-03-04 20:31:15.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 20:31:15.000000,6e+17,2022-03-04 20:31:37.250627,1.0,COMMON #3561,1.0,2022-02-21 04:37:57.603353,400.0,0,utility,2022
2956,0xd77e17ecc3942b6e83f67c56999c5230c70a85a4,hero-galaxy-heroes,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xb9b6b2e77c4210e376b3c19f815e88c5f49e540d,292180463.0,2022-03-04 20:30:59.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 20:30:59.000000,4.4e+17,2022-03-04 20:31:14.204808,1.0,Hero #2956,3.0,2022-02-12 19:12:11.334408,950.0,6,utility,2022
2279,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xbf8b2d5bffa1226c890c58b3abed48a65915fbe2,292178306.0,2022-03-04 20:26:36.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 20:26:36.000000,6e+17,2022-03-04 20:27:19.451855,1.0,COMMON #2279,1.0,2022-02-21 04:37:57.603353,400.0,0,utility,2022
70,0x9b293020d3802c80b023d4b6965ab5e59bc971e2,chainsnft,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xaf944eec87585d186a5b77e14909a53610a20e59,292274008.0,2022-03-04 23:08:43.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 23:08:43.000000,7.8e+16,2022-03-04 23:09:19.967769,1.0,Chains NFT #70,2.0,2022-01-05 19:21:13.606854,800.0,5,utility,2022
4620,0x84f6c4b892547a6acee98a3954bc2089f97c43f3,lilbrains,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x88a2177f3544c948fbb159a36b59f61a1b9476f9,292694935.0,2022-03-05 12:20:54.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 12:20:54.000000,3.9e+16,2022-03-05 12:21:02.279439,1.0,Lil Brain #4621,1.0,2022-01-08 10:33:27.605134,450.0,0,utility,2022
709,0x5c2877fb8992d22b8d764e7d799b7f89d8130ecb,xenoinfinity,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xfc9dd877930e9799beb663523bd31eefe3c99597,282242142.0,2022-02-20 19:32:22.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-02-20 19:32:22.000000,1.49e+17,2022-02-20 19:53:15.330095,1.0,#709,1.0,2022-01-14 13:09:04.483041,800.0,0,utility,2022
3799,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x0c969a9041be44b34bfe322f77c1d9a26527ee9b,292791753.0,2022-03-05 14:50:49.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 14:50:49.000000,1.147e+18,2022-03-05 14:51:33.823175,1.0,COMMON #3799,2.0,2022-02-21 04:37:57.603353,400.0,0,utility,2022
3884,0xd77e17ecc3942b6e83f67c56999c5230c70a85a4,hero-galaxy-heroes,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x1ce2304369d957fc1f0dd32c983f445e449f4c7a,279286447.0,2022-02-17 06:50:38.000000,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,2022-02-17 06:50:38.000000,5.499e+17,2022-02-17 06:50:41.970830,1.0,Hero #3884,2.0,2022-02-12 19:12:11.334408,950.0,1,utility,2022
3160,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x3322ab4d62587d31a5e1a8a007cdac77779f701d,292197301.0,2022-03-04 20:59:12.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 20:59:12.000000,5.9e+17,2022-03-04 20:59:34.339789,1.0,COMMON #3160,1.0,2022-02-21 04:37:57.603353,400.0,1,utility,2022
3898,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xce739438cf6d3b7bd0dba78372c677f51976c06d,292318162.0,2022-03-05 00:29:24.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 00:29:24.000000,6.9e+17,2022-03-05 00:29:38.416290,1.0,COMMON #3898,1.0,2022-02-21 04:37:57.603353,400.0,0,utility,2022
768,0x0a098221bb295704ac70f60def959828f935ac4e,kumo-x-world-residents,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x3248d6fe1f825b2fb792402ab2b10e2123cc7c87,216321261.0,2021-12-05 21:28:46.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-12-05 21:28:46.000000,1.2e+17,2021-12-05 21:29:07.174846,1.0,Kumo Resident#0768,2.0,2021-11-09 11:19:33.798997,500.0,1,utility,2021
492,0xa49f31c7c90137e8d76fcf339e242e97b8f417d9,liquidmetal,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x6c60cb6c2dab1d7e0a6e1b04456943f2134b664a,280326314.0,2022-02-18 13:59:38.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2022-02-18 13:59:38.000000,1.64e+17,2022-02-18 13:59:54.900163,1.0,LIQUID GOLD,1.0,2022-02-16 02:03:13.652339,666.0,2,utility,2022
575,0x258aeac01672e6857972707fc129a6a39d09758b,cryptowalkersio,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x70eb0bf3ea4880816235db1e77276dcaf0326283,249946513.0,2022-01-16 21:33:06.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2022-01-16 21:33:06.000000,4.5e+17,2022-01-16 21:33:36.897982,1.0,CWs #575,2.0,2021-12-03 17:20:41.709930,750.0,4,utility,2021
910,0x2d92c4f9f75308d0b9b098b142369032e4f901ff,floor-gen3,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x61c653daf7febaff0ed2cf40502a309acafda4c7,257761895.0,2022-01-26 06:00:34.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2022-01-26 06:00:34.000000,1.994e+17,2022-01-26 06:01:22.555928,1.0,Floor Generation III,1.0,2022-01-22 16:55:46.556726,1000.0,1,utility,2022
3743,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x7be1e2f61ca821638ffd4026080e0c32328abe99,292189190.0,2022-03-04 20:45:57.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 20:45:57.000000,5.89e+17,2022-03-04 20:46:10.003454,1.0,COMMON #3743,1.0,2022-02-21 04:37:57.603353,400.0,0,utility,2022
4542,0x436fbf52faf705b6f82404bd06fb637bc4cc44ae,mecha-melters,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xb7c62e8e2f3728484cc49734975898980ffc1350,283256636.0,2022-02-22 02:17:36.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-02-22 02:17:36.000000,1.34e+17,2022-02-22 02:17:52.830216,1.0,Mecha Melter #5251,2.0,2021-12-07 06:23:17.769812,750.0,2,utility,2021
351,0xd5af737470e963f40f9e681b2e9d12acdbbb5492,toastpunkgenesis,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x1510b797bc89b0439aaf2b9befe47ba045e79c23,292659127.0,2022-03-05 11:14:25.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 11:14:25.000000,9000000000000000.0,2022-03-05 11:14:59.210258,1.0,ToastPunk Genesis #351,1.0,2022-02-01 13:14:43.906670,500.0,3,utility,2022
9140,0xd89b00736c50c867133ebc5bf731fdba6b29b3b7,wgmi-studios-genesis,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x3a3590c84fc137c6bcb0ca502aa549d7a8dee893,292515234.0,2022-03-05 06:32:59.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 06:32:59.000000,3.9e+16,2022-03-05 06:33:10.303184,1.0,WGMI Studios #9140,2.0,2022-02-04 22:25:17.937584,600.0,2,utility,2022
2919,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x25a08d6c68183a371fd6015a28ad9a0aa57a9c57,292265311.0,2022-03-04 22:53:31.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 22:53:31.000000,6e+17,2022-03-04 22:53:45.617611,1.0,COMMON #2919,1.0,2022-02-21 04:37:57.603353,400.0,0,utility,2022
3817,0xc2b3daf1b51238bd13afcef6e713813e6c2574e8,northern-guilds-guild-of-thor,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x44b0b3bd1e852776e7f6f4ca17d228e144ef1802,175912318.0,2021-10-04 18:19:39.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-10-04 18:19:39.000000,1.44e+17,2021-10-04 18:20:12.117087,1.0,Markus Steinnson,1.0,2021-09-27 17:31:42.401358,250.0,0,utility,2021
2074,0x76e51bc8fa0beebcf3e45de408fa43c9dc5ffb27,primate-social-society-official,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x5b6e57baeb62c530cf369853e15ed25d0c82a865,183836559.0,2021-10-18 21:53:20.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-10-18 21:53:20.000000,5e+16,2021-10-18 21:53:54.543289,1.0,Primate Social Society #2074,3.0,2021-09-18 18:11:52.043893,500.0,3,utility,2021
72,0xa5814003d93a6ff861ae125ac706ce5043004903,creepycreams,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x35ca022116fe26f7a235caa2859e5e981eacdd57,292446391.0,2022-03-05 04:20:00.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 04:20:00.000000,3.5e+17,2022-03-05 04:20:10.776488,1.0,Creepy Cream 379,1.0,2021-10-13 07:02:33.124276,1000.0,3,utility,2021
4054,0x5dff0b226fde7085a850aff06e2ea62d1ad506f5,junior-slotie,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xd2e82742595b6ff8fe5a92603441092818b811fc,292736399.0,2022-03-05 13:26:18.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 13:26:18.000000,4.7e+17,2022-03-05 13:26:42.768632,1.0,Slotie Junior #4054,1.0,2022-02-09 22:03:23.769095,250.0,0,utility,2022
592,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xce739438cf6d3b7bd0dba78372c677f51976c06d,292315679.0,2022-03-05 00:24:27.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 00:24:27.000000,6.89e+17,2022-03-05 00:24:38.082209,1.0,COMMON #592,1.0,2022-02-21 04:37:57.603353,400.0,2,utility,2022
4276,0xbbe23e96c48030dc5d4906e73c4876c254100d33,rebelbots,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xe69baddcf4c8512977c901a80b6890b6dbb029ba,244795175.0,2022-01-10 23:10:53.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2022-01-10 23:10:53.000000,5.99e+17,2022-01-10 23:11:16.698882,1.0,RebelBot #04276,5.0,2021-08-01 07:45:11.478235,500.0,6,utility,2021
6434,0x4e1bb01ee7a835629d15cfc43d0c7feeede18353,internet-game-token,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x0fd3181b08f707377f44c7efaa373862c8ac8ad0,287641141.0,2022-02-27 15:10:38.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-02-27 15:10:38.000000,1.48e+17,2022-02-27 15:10:50.164245,1.0,Game Token #6434 [INACTIVE],1.0,2022-02-15 13:23:30.970361,1000.0,0,utility,2022
6507,0xe26f2c3547123b5fdae0bfd52419d71bdfb0c4ef,dreamlandgenesisproject,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x0d6417f3beec9ae82931b0a5252823e616d6bfe8,264065785.0,2022-02-02 06:50:10.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2022-02-02 06:50:10.000000,1.6969e+18,2022-02-02 06:50:27.188980,1.0,Dreamer #6507,1.0,2021-12-20 10:34:40.433760,750.0,1,utility,2021
3804,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xb4acc7b48b0b4ed2ce6420e924c76ba5666f923b,292215009.0,2022-03-04 21:25:17.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 21:25:17.000000,1.1e+18,2022-03-04 21:25:34.251466,1.0,RARE #3804,1.0,2022-02-21 04:37:57.603353,400.0,3,utility,2022
5109,0xc5a6afbe82eb9a119ac0d15392ca43b683ae8136,official-funky-flies,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xaef8a68196bd0ed27761dc2271f907e1c4f53e88,292354009.0,2022-03-05 01:34:07.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 01:34:07.000000,3.4e+16,2022-03-05 01:34:31.377179,1.0,Funky Fly #5109,1.0,2022-02-13 23:08:08.077091,700.0,2,utility,2022
280,0x9261b6239a85348e066867c366d3942648e24511,monkeybet,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xf2df9b9db37bf2869d97e0e748750a03d1209673,160093038.0,2021-09-06 22:03:34.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-09-06 22:03:34.000000,3e+18,2021-09-06 22:03:59.434527,1.0,Monkey #280,1.0,2021-08-28 02:44:22.858995,750.0,70,utility,2021
4742,0x71d106ba5283260467a3caff59de9e5bceb9f444,sandvegascasinoclub-official,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x5a5d04638701e18de3995b5425d663374a510295,249043396.0,2022-01-15 21:17:56.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2022-01-15 21:17:56.000000,1.7e+17,2022-01-15 21:18:15.784894,1.0,Sand Vegas Casino Club #4742,1.0,2021-12-27 20:28:36.231927,777.0,8,utility,2021
1228,0x5dff0b226fde7085a850aff06e2ea62d1ad506f5,junior-slotie,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x16789a4f03dedaa9203baf8c19ed42314627c767,285482156.0,2022-02-24 20:32:53.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-02-24 20:32:53.000000,6.25e+17,2022-02-24 20:33:23.919829,1.0,Slotie Junior #1228,1.0,2022-02-09 22:03:23.769095,250.0,0,utility,2022
3613,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x7acfcbc544d2843269823e3ce100e979ef8fa0fa,292294788.0,2022-03-04 23:45:46.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 23:45:46.000000,6.95e+17,2022-03-04 23:46:04.391484,1.0,COMMON #3613,1.0,2022-02-21 04:37:57.603353,400.0,1,utility,2022
5289,0x880644ddf208e471c6f2230d31f9027578fa6fcc,jenkins-the-valet,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xa81725fae8bb3930a95debb0adeaa184b5e9cc10,144366038.0,2021-08-05 04:43:25.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-08-05 04:43:25.000000,4.3e+16,2021-08-05 04:43:44.308749,1.0,Writer's Room: Valet Ticket,1.0,2021-08-04 01:33:06.192201,500.0,0,utility,2021
6335,0x8d4100897447d173289560bc85c5c432be4f44e4,grayboys,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xae4076912111a01da810fbfe8cbd9ce0b881ff78,292941550.0,2022-03-05 18:46:11.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 18:46:11.000000,1.44e+18,2022-03-05 18:46:25.087965,1.0,Gray Boy #6335,2.0,2021-11-22 17:59:47.693818,1000.0,6,utility,2021
2285,0x9b293020d3802c80b023d4b6965ab5e59bc971e2,chainsnft,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x0b90e3a120e62c610e046f3a2e310d2393726600,282574511.0,2022-02-21 06:14:55.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-02-21 06:14:55.000000,1.11e+17,2022-02-21 06:15:29.265762,1.0,Chains NFT #2285,1.0,2022-01-05 19:21:13.606854,800.0,28,utility,2022
571,0xd77e17ecc3942b6e83f67c56999c5230c70a85a4,hero-galaxy-heroes,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xc4b86bab861fff0c97c5ba8c1e2a547fcaf1a422,292355603.0,2022-03-05 01:36:48.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 01:36:48.000000,5.45e+17,2022-03-05 01:37:00.497907,1.0,Hero #0571,2.0,2022-02-12 19:12:11.334408,950.0,3,utility,2022
6312,0x7d256d82b32d8003d1ca1a1526ed211e6e0da9e2,yat,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x0834722f2fa51f7f270d3c47695106b775e5a32f,292366360.0,2022-03-05 01:55:44.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 01:55:44.000000,5e+16,2022-03-05 01:56:46.366447,1.0,🦁👕👖👟 | 🦁👕👖👟 Lion Adoptable,1.0,2021-07-30 23:06:20.193847,350.0,2,utility,2021
9700,0x9b293020d3802c80b023d4b6965ab5e59bc971e2,chainsnft,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x490545ce76b4455ce5941012978035af4cea745e,246599143.0,2022-01-13 01:23:39.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2022-01-13 01:23:39.000000,1.566e+17,2022-01-13 01:24:14.839329,1.0,Chains NFT #9700,1.0,2022-01-05 19:21:13.606854,800.0,4,utility,2022
1302,0x5dff0b226fde7085a850aff06e2ea62d1ad506f5,junior-slotie,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xba01ff1c36f7596c13de124a66d5ce6a5638963d,272563769.0,2022-02-10 20:28:11.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2022-02-10 20:28:11.000000,4.9e+17,2022-02-10 20:28:38.499870,1.0,Slotie Junior #1302,1.0,2022-02-09 22:03:23.769095,250.0,1,utility,2022
78964944229926021655968168462037545876501657311134209832205588783665436950529,0x495f947276749ce646f68ac8c248420045cb7b5e,etherfishing,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x9744826bdbd3e3ab5f14421ed540699fa011479c,219211177.0,2021-12-09 12:29:04.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-12-09 12:29:04.000000,1.5e+16,2021-12-09 12:30:07.468966,1.0,Etherfish #717,3.0,2020-12-02 17:40:53.232025,0.0,5,utility,2020
23,0x236672ed575e1e479b8e101aeeb920f32361f6f9,frontiergame,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xd34305256cadd557cb96ecdd786b2c2796cf4601,275659889.0,2022-02-13 19:04:07.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2022-02-13 19:04:07.000000,4.5e+17,2022-02-13 19:04:25.793282,1.0,Malicious Shells [Epic],23.0,2021-09-03 07:04:56.867287,1000.0,64,utility,2021
1310,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x28815e47c3ec756b7096b008bbc697d10a7b6e88,292113738.0,2022-03-04 18:38:13.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 18:38:13.000000,5.35e+17,2022-03-04 18:38:38.060587,1.0,COMMON #1310,1.0,2022-02-21 04:37:57.603353,400.0,0,utility,2022
2488,0x648e8428e0104ec7d08667866a3568a72fe3898f,dystoapez-official,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x654242234e37e65534a11ecb695885ce68de7174,268013600.0,2022-02-05 23:31:46.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2022-02-05 23:31:46.000000,2e+17,2022-02-05 23:31:59.264323,1.0,DystoApez #2488,5.0,2021-12-28 23:56:18.306016,500.0,5,utility,2021
4930,0xa49f31c7c90137e8d76fcf339e242e97b8f417d9,liquidmetal,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xd06ae0f64d80f3fb118b4c2a6a974fa9b08363ec,292633880.0,2022-03-05 10:23:43.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 10:23:43.000000,4e+16,2022-03-05 10:24:02.524223,1.0,LIQUID GOLD,2.0,2022-02-16 02:03:13.652339,666.0,2,utility,2022
1324,0xdf93e81f3231afaea101861ea3f6ca109fb075aa,bad-baby-dinos,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x31004f28babda1f632cb445944892b04a411e7f7,282500044.0,2022-02-21 03:47:19.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-02-21 03:47:19.000000,3e+17,2022-02-21 03:47:39.916043,1.0,Bad Baby Dinos #1324,1.0,2021-10-15 00:36:12.672202,1000.0,2,utility,2021
166,0x2d366be8fa4d15c289964dd4adf7be6cc5e896e8,metazoo-games-tokens,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xb20b39664d1ebbc72b3c5e90e1c485bd5547a123,229234704.0,2021-12-22 07:38:43.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-12-22 07:38:43.000000,1e+17,2021-12-22 07:39:00.880425,1.0,MetaZoo Games Token #166,1.0,2021-11-29 15:00:25.264534,1000.0,1,utility,2021
650,0x5dff0b226fde7085a850aff06e2ea62d1ad506f5,junior-slotie,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x1392b83b3294a9b31c3dc198b76776b08c49b82a,272611561.0,2022-02-10 21:33:51.000000,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2022-02-10 21:33:51.000000,4.94e+17,2022-02-10 21:34:01.655377,1.0,Slotie Junior #650,1.0,2022-02-09 22:03:23.769095,250.0,1,utility,2022
6672,0x880644ddf208e471c6f2230d31f9027578fa6fcc,jenkins-the-valet,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x37db750bd1642a4c7a9b53c9e0167d43c1f568f1,292217549.0,2022-03-04 21:29:14.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-03-04 21:29:14.000000,1.59e+18,2022-03-04 21:29:42.436347,1.0,Writer's Room: Valet Ticket,3.0,2021-08-04 01:33:06.192201,500.0,1,utility,2021
2286,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xe24bdd48c9c9e432834d94df134c93eedb0ef7ce,292251478.0,2022-03-04 22:28:56.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 22:28:56.000000,5.83e+17,2022-03-04 22:29:12.563209,1.0,COMMON #2286,1.0,2022-02-21 04:37:57.603353,400.0,0,utility,2022
3457,0xd5a73977e6effc252a7f1af4548ba11ff7187616,multiversevm,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xf5c8782f5183fbf158283a205083d8d4b2f31b3f,292320836.0,2022-03-05 00:34:24.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 00:34:24.000000,4.33e+17,2022-03-05 00:34:58.224662,1.0,Simulation #3457,4.0,2021-09-21 12:39:58.859233,800.0,3,utility,2021
1496,0x5dff0b226fde7085a850aff06e2ea62d1ad506f5,junior-slotie,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0xd4d2b38106e40f2693b617314ba5f406985864eb,276501914.0,2022-02-14 13:06:52.000000,0xf24629fbb477e10f2cf331c2b7452d8596b5c7a5,2022-02-14 13:06:52.000000,4.52e+17,2022-02-14 13:07:04.232500,1.0,Slotie Junior #1496,1.0,2022-02-09 22:03:23.769095,250.0,1,utility,2022
4007,0x4a537f61ef574153664c0dbc8c8f4b900cacbe5d,mavia-land,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2667.0,0x18f8f291a75951c046fa317c68813dc47e7bd15b,292401261.0,2022-03-05 03:00:28.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 03:00:28.000000,7.5e+17,2022-03-05 03:00:41.145991,1.0,COMMON #4007,1.0,2022-02-21 04:37:57.603353,400.0,1,utility,2022
